XxY,slice_ID,raw_x,raw_y,n_genes,n_genes_by_counts,log1p_n_genes_by_counts,total_counts,log1p_total_counts,pct_counts_in_top_50_genes,pct_counts_in_top_100_genes,pct_counts_in_top_200_genes,pct_counts_in_top_500_genes,total_counts_mt,pct_counts_mt,batch,clusters,clusters_0.7,new_x,new_y,new_z,dotShape,clusters_0.6,clusters_0.5,clusters_0.4,clusters_0.3
23100x105220-6,E16-18_S07_a,23100,105220,406,406,6.008813185442595,1442.0,7.2744794,48.40499306518724,66.29680998613038,83.77253814147018,100.0,0.0,0.0,6,13,11,-196.22263849374832,137.26577331696814,60000.0,circle,11,10,9,0
23100x105240-6,E16-18_S07_a,23100,105240,365,365,5.902633333401366,1299.0,7.17012,48.57582755966128,68.20631254811393,86.68206312548114,100.0,0.0,0.0,6,13,11,-194.0610652242834,157.1486202207879,60000.0,circle,11,10,9,0
23100x105260-6,E16-18_S07_a,23100,105260,334,334,5.814130531825066,1044.0,6.951772,49.712643678160916,67.72030651340997,87.16475095785441,100.0,0.0,0.0,6,13,11,-191.8994919548185,177.03146712460764,60000.0,circle,11,10,9,0
23100x105280-6,E16-18_S07_a,23100,105280,349,349,5.857933154483459,924.0,6.829794,44.15584415584416,62.878787878787875,83.87445887445888,100.0,0.0,0.0,6,13,11,-189.7379186853536,196.9143140284274,60000.0,circle,11,10,9,0
23100x105300-6,E16-18_S07_a,23100,105300,337,337,5.823045895483019,978.0,6.886532,46.421267893660534,66.25766871165644,85.9918200408998,100.0,0.0,0.0,6,13,11,-187.5763454158887,216.79716093224718,60000.0,circle,11,10,9,0
23120x104940-6,E16-18_S07_a,23120,104940,365,365,5.902633333401366,1116.0,7.0184016,46.95340501792115,65.94982078853047,85.21505376344086,100.0,0.0,0.0,6,13,11,-206.60181736243715,-143.25565660597343,60000.0,circle,11,10,0,0
23120x104960-6,E16-18_S07_a,23120,104960,341,341,5.834810737062605,1081.0,6.9865665,45.0508788159112,64.75485661424607,86.95652173913044,100.0,0.0,0.0,6,8,6,-204.44024409297225,-123.37280970215367,60000.0,circle,5,6,0,2
23120x104980-6,E16-18_S07_a,23120,104980,349,349,5.857933154483459,1139.0,7.0387836,46.88323090430202,65.93503072870939,86.04038630377524,100.0,0.0,0.0,6,7,10,-202.27867082350735,-103.4899627983339,60000.0,circle,6,5,6,2
23120x105000-6,E16-18_S07_a,23120,105000,322,322,5.777652323222656,836.0,6.729824,42.58373205741627,62.32057416267942,85.4066985645933,100.0,0.0,0.0,6,7,10,-200.11709755404246,-83.60711589451415,60000.0,circle,6,5,6,2
23120x105020-6,E16-18_S07_a,23120,105020,375,375,5.929589143389895,1012.0,6.9206715,45.15810276679842,61.56126482213439,82.6086956521739,100.0,0.0,0.0,6,7,10,-197.95552428457754,-63.72426899069439,60000.0,circle,6,5,6,2
23120x105040-6,E16-18_S07_a,23120,105040,341,341,5.834810737062605,1005.0,6.9137373,53.233830845771145,68.85572139303483,85.97014925373134,100.0,0.0,0.0,6,21,20,-195.79395101511264,-43.84142208687463,60000.0,circle,6,5,6,9
23120x105060-6,E16-18_S07_a,23120,105060,296,296,5.6937321388027,983.0,6.891626,56.25635808748728,74.16073245167854,90.23397761953204,100.0,0.0,0.0,6,21,20,-193.63237774564774,-23.958575183054865,60000.0,circle,6,5,6,9
23120x105080-6,E16-18_S07_a,23120,105080,295,295,5.69035945432406,969.0,6.877296,55.31475748194015,73.68421052631578,90.19607843137256,100.0,0.0,0.0,6,21,20,-191.47080447618285,-4.075728279235102,60000.0,circle,6,5,6,9
23120x105100-6,E16-18_S07_a,23120,105100,278,278,5.631211781821365,935.0,6.8416157,57.32620320855615,75.29411764705883,91.65775401069519,100.0,0.0,0.0,6,21,20,-189.30923120671795,15.807118624584659,60000.0,circle,6,5,6,9
23120x105120-6,E16-18_S07_a,23120,105120,309,309,5.736572297479192,1045.0,6.9527287,52.44019138755981,70.9090909090909,89.56937799043062,100.0,0.0,0.0,6,16,14,-187.14765793725306,35.68996552840442,60000.0,circle,15,13,10,9
23120x105140-6,E16-18_S07_a,23120,105140,361,361,5.891644211825771,949.0,6.856462,45.41622760800843,63.43519494204426,83.03477344573234,100.0,0.0,0.0,6,16,14,-184.98608466778813,55.57281243222418,60000.0,circle,15,13,10,9
23120x105160-6,E16-18_S07_a,23120,105160,392,392,5.973809611869261,1137.0,7.037028,43.007915567282325,61.829375549692166,82.49780123131046,100.0,0.0,0.0,6,16,14,-182.82451139832324,75.45565933604395,60000.0,circle,15,13,10,9
23120x105180-6,E16-18_S07_a,23120,105180,283,283,5.648974238161206,903.0,6.8068295,54.48504983388705,72.31450719822813,90.80841638981174,100.0,0.0,0.0,6,16,14,-180.66293812885834,95.3385062398637,60000.0,circle,15,13,10,9
23120x105200-6,E16-18_S07_a,23120,105200,353,353,5.869296913133774,1025.0,6.933423,48.8780487804878,65.3658536585366,85.07317073170732,100.0,0.0,0.0,6,16,14,-178.50136485939345,115.22135314368347,60000.0,circle,15,13,10,9
23120x105220-6,E16-18_S07_a,23120,105220,375,375,5.929589143389895,1259.0,7.138867,47.81572676727562,66.40190627482129,85.62351072279587,100.0,0.0,0.0,6,13,11,-176.33979158992855,135.10420004750324,60000.0,circle,11,10,9,0
23120x105240-6,E16-18_S07_a,23120,105240,410,410,6.018593214496234,1304.0,7.1739583,44.70858895705521,63.57361963190185,82.51533742331289,100.0,0.0,0.0,6,13,11,-174.17821832046363,154.98704695132298,60000.0,circle,11,10,9,0
23120x105260-6,E16-18_S07_a,23120,105260,347,347,5.8522024797744745,1117.0,7.0192966,48.433303491495074,66.87555953446733,86.83974932855864,100.0,0.0,0.0,6,13,11,-172.01664505099873,174.86989385514275,60000.0,circle,11,10,9,0
23120x105280-6,E16-18_S07_a,23120,105280,345,345,5.846438775057724,1002.0,6.910751,44.510978043912175,63.67265469061876,85.52894211576846,100.0,0.0,0.0,6,13,11,-169.85507178153384,194.75274075896252,60000.0,circle,11,10,9,0
23120x105300-6,E16-18_S07_a,23120,105300,326,326,5.7899601708972535,895.0,6.7979403,43.910614525139664,63.57541899441341,85.92178770949721,100.0,0.0,0.0,6,13,11,-167.69349851206894,214.63558766278229,60000.0,circle,11,10,9,0
23140x104940-6,E16-18_S07_a,23140,104940,364,364,5.8998973535824915,937.0,6.84375,39.91462113127001,59.76520811099253,82.49733191035219,100.0,0.0,0.0,6,13,11,-186.71897045861738,-145.41722987543832,60000.0,circle,11,10,0,0
23140x104960-6,E16-18_S07_a,23140,104960,361,361,5.891644211825771,965.0,6.8731637,41.6580310880829,60.51813471502591,83.3160621761658,100.0,0.0,0.0,6,8,6,-184.55739718915248,-125.53438297161857,60000.0,circle,5,6,0,2
23140x104980-6,E16-18_S07_a,23140,104980,316,316,5.75890177387728,1037.0,6.945051,50.53037608486017,70.29893924783028,88.8138862102218,100.0,0.0,0.0,6,7,10,-182.3958239196876,-105.65153606779882,60000.0,circle,6,5,6,2
23140x105000-6,E16-18_S07_a,23140,105000,328,328,5.796057750765372,756.0,6.629363,42.857142857142854,61.64021164021164,83.06878306878306,100.0,0.0,0.0,6,7,10,-180.2342506502227,-85.76868916397905,60000.0,circle,6,5,6,2
23140x105020-6,E16-18_S07_a,23140,105020,331,331,5.805134968916488,769.0,6.6463904,44.47334200260078,62.54876462938882,82.96488946684005,100.0,0.0,0.0,6,7,10,-178.07267738075777,-65.8858422601593,60000.0,circle,6,5,6,2
23140x105040-6,E16-18_S07_a,23140,105040,325,325,5.786897381366708,967.0,6.875232,51.08583247156153,68.45915201654603,87.07342295760083,100.0,0.0,0.0,6,21,20,-175.91110411129287,-46.002995356339525,60000.0,circle,6,5,6,9
23140x105060-6,E16-18_S07_a,23140,105060,282,282,5.645446897643238,962.0,6.8700533,61.74636174636174,77.44282744282745,91.47609147609148,100.0,0.0,0.0,6,21,20,-173.74953084182798,-26.120148452519764,60000.0,circle,6,5,6,9
23140x105080-6,E16-18_S07_a,23140,105080,311,311,5.7430031878094825,1104.0,7.007601,59.14855072463768,74.81884057971014,89.94565217391305,100.0,0.0,0.0,6,21,20,-171.58795757236308,-6.237301548700001,60000.0,circle,6,5,6,9
23140x105100-6,E16-18_S07_a,23140,105100,289,289,5.66988092298052,1075.0,6.9810057,59.44186046511628,75.53488372093024,91.72093023255815,100.0,0.0,0.0,6,21,20,-169.42638430289819,13.64554535511976,60000.0,circle,6,5,6,9
23140x105120-6,E16-18_S07_a,23140,105120,356,356,5.877735781779639,1097.0,7.0012455,48.22242479489517,66.36280765724703,85.77939835916135,100.0,0.0,0.0,6,16,14,-167.2648110334333,33.52839225893952,60000.0,circle,15,13,10,9
23140x105140-6,E16-18_S07_a,23140,105140,414,414,6.028278520230698,1203.0,7.093405,41.56275976724855,60.26600166251039,80.38237738985869,100.0,0.0,0.0,6,16,14,-165.10323776396837,53.41123916275929,60000.0,circle,15,13,10,9
23140x105160-6,E16-18_S07_a,23140,105160,302,302,5.713732805509369,782.0,6.6631327,45.14066496163683,64.06649616368286,86.95652173913044,100.0,0.0,0.0,6,25,18,-162.94166449450347,73.29408606657904,60000.0,circle,13,12,14,7
23140x105180-6,E16-18_S07_a,23140,105180,343,343,5.840641657373398,875.0,6.7753663,42.17142857142857,61.71428571428571,83.65714285714286,100.0,0.0,0.0,6,25,18,-160.78009122503857,93.17693297039881,60000.0,circle,13,12,14,7
23140x105200-6,E16-18_S07_a,23140,105200,343,343,5.840641657373398,906.0,6.8101425,42.71523178807947,62.36203090507726,84.21633554083886,100.0,0.0,0.0,6,16,14,-158.61851795557368,113.05977987421856,60000.0,circle,15,3,10,0
23140x105220-6,E16-18_S07_a,23140,105220,358,358,5.883322388488279,1151.0,7.049255,44.83058210251955,65.07384882710686,85.57775847089488,100.0,0.0,0.0,6,0,0,-156.45694468610878,132.94262677803835,60000.0,circle,1,3,0,0
23140x105240-6,E16-18_S07_a,23140,105240,380,380,5.942799375126701,1185.0,7.0783415,44.219409282700425,64.9789029535865,84.72573839662448,100.0,0.0,0.0,6,13,11,-154.29537141664386,152.82547368185809,60000.0,circle,11,10,9,0
23140x105260-6,E16-18_S07_a,23140,105260,344,344,5.84354441703136,1002.0,6.910751,46.8063872255489,65.76846307385229,85.62874251497006,100.0,0.0,0.0,6,13,11,-152.13379814717896,172.70832058567785,60000.0,circle,11,10,9,0
23140x105280-6,E16-18_S07_a,23140,105280,358,358,5.883322388488279,1060.0,6.966967,44.339622641509436,62.83018867924528,84.71698113207547,100.0,0.0,0.0,6,13,11,-149.97222487771407,192.59116748949762,60000.0,circle,11,10,9,0
23140x105300-6,E16-18_S07_a,23140,105300,355,355,5.87493073085203,967.0,6.875232,43.64012409513961,62.771458117890376,83.97104446742503,100.0,0.0,0.0,6,13,11,-147.81065160824917,212.4740143933174,60000.0,circle,11,10,9,0
23160x104940-6,E16-18_S07_a,23160,104940,340,340,5.831882477283517,1057.0,6.9641356,46.546830652790916,66.03595080416272,86.75496688741721,100.0,0.0,0.0,6,0,0,-166.8361235547976,-147.57880314490325,60000.0,circle,1,3,0,0
23160x104960-6,E16-18_S07_a,23160,104960,348,348,5.855071922202427,931.0,6.8373327,45.757250268528466,65.09129967776585,84.1031149301826,100.0,0.0,0.0,6,0,0,-164.6745502853327,-127.69595624108348,60000.0,circle,1,3,0,0
23160x104980-6,E16-18_S07_a,23160,104980,376,376,5.932245187448011,923.0,6.828712,39.00325027085591,57.74647887323944,80.931744312026,100.0,0.0,0.0,6,0,0,-162.51297701586782,-107.81310933726371,60000.0,circle,1,3,0,0
23160x105000-6,E16-18_S07_a,23160,105000,325,325,5.786897381366708,760.0,6.6346335,43.026315789473685,63.1578947368421,83.55263157894737,100.0,0.0,0.0,6,7,10,-160.35140374640292,-87.93026243344394,60000.0,circle,6,5,6,2
23160x105020-6,E16-18_S07_a,23160,105020,281,281,5.641907070938114,636.0,6.4567695,41.82389937106918,63.67924528301887,87.26415094339622,100.0,0.0,0.0,6,7,10,-158.189830476938,-68.04741552962419,60000.0,circle,6,5,6,2
23160x105040-6,E16-18_S07_a,23160,105040,297,297,5.697093486505405,794.0,6.678342,51.00755667506297,69.26952141057934,87.78337531486146,100.0,0.0,0.0,6,7,10,-156.0282572074731,-48.16456862580443,60000.0,circle,6,5,6,2
23160x105060-6,E16-18_S07_a,23160,105060,259,259,5.560681631015528,956.0,6.8638034,62.13389121338913,78.55648535564853,93.82845188284519,100.0,0.0,0.0,6,21,20,-153.8666839380082,-28.281721721984663,60000.0,circle,6,5,6,9
23160x105080-6,E16-18_S07_a,23160,105080,251,251,5.529429087511423,844.0,6.7393365,60.07109004739336,77.48815165876776,93.95734597156398,100.0,0.0,0.0,6,21,20,-151.7051106685433,-8.3988748181649,60000.0,circle,6,5,6,9
23160x105100-6,E16-18_S07_a,23160,105100,396,396,5.983936280687191,1212.0,7.100852,46.864686468646866,63.613861386138616,82.34323432343234,100.0,0.0,0.0,6,7,10,-149.54353739907842,11.48397208565486,60000.0,circle,6,5,6,2
23160x105120-6,E16-18_S07_a,23160,105120,375,375,5.929589143389895,1092.0,6.9966817,44.230769230769226,61.81318681318682,83.33333333333334,100.0,0.0,0.0,6,7,10,-147.38196412961352,31.366818989474623,60000.0,circle,6,5,6,2
23160x105140-6,E16-18_S07_a,23160,105140,376,376,5.932245187448011,985.0,6.8936563,40.91370558375635,58.78172588832488,80.50761421319797,100.0,0.0,0.0,6,16,14,-145.2203908601486,51.249665893294384,60000.0,circle,15,13,10,9
23160x105160-6,E16-18_S07_a,23160,105160,313,313,5.749392985908253,751.0,6.6227365,44.0745672436751,63.914780292942744,84.95339547270306,100.0,0.0,0.0,6,25,18,-143.0588175906837,71.13251279711415,60000.0,circle,13,12,14,7
23160x105180-6,E16-18_S07_a,23160,105180,317,317,5.762051382780177,770.0,6.6476884,46.23376623376623,64.41558441558442,84.8051948051948,100.0,0.0,0.0,6,25,18,-140.8972443212188,91.01535970093391,60000.0,circle,13,12,14,7
23160x105200-6,E16-18_S07_a,23160,105200,268,268,5.594711379601839,647.0,6.473891,50.695517774343124,69.08809891808346,89.48995363214837,100.0,0.0,0.0,6,25,18,-138.7356710517539,110.89820660475367,60000.0,circle,13,12,14,7
23160x105220-6,E16-18_S07_a,23160,105220,342,342,5.83773044716594,994.0,6.902743,47.283702213279675,66.19718309859155,85.71428571428571,100.0,0.0,0.0,6,13,11,-136.57409778228902,130.78105350857342,60000.0,circle,11,10,9,0
23160x105240-6,E16-18_S07_a,23160,105240,382,382,5.948034989180646,1239.0,7.1228666,42.53430185633575,62.87328490718321,83.21226795803068,100.0,0.0,0.0,6,13,11,-134.4125245128241,150.6639004123932,60000.0,circle,11,10,9,0
23160x105260-6,E16-18_S07_a,23160,105260,384,384,5.953243334287785,1081.0,6.9865665,41.350601295097135,61.88714153561518,82.97872340425532,100.0,0.0,0.0,6,0,0,-132.2509512433592,170.54674731621296,60000.0,circle,1,3,0,0
23160x105280-6,E16-18_S07_a,23160,105280,368,368,5.910796644040527,1074.0,6.980076,43.38919925512104,62.56983240223464,84.35754189944134,100.0,0.0,0.0,6,13,11,-130.0893779738943,190.42959422003273,60000.0,circle,11,10,9,0
23160x105300-6,E16-18_S07_a,23160,105300,360,360,5.8888779583328805,975.0,6.8834624,41.94871794871795,60.410256410256416,83.58974358974359,100.0,0.0,0.0,6,0,0,-127.9278047044294,210.3124411238525,60000.0,circle,1,3,9,0
23180x104940-6,E16-18_S07_a,23180,104940,343,343,5.840641657373398,902.0,6.8057227,44.12416851441242,63.30376940133038,84.14634146341463,100.0,0.0,0.0,6,0,0,-146.95327665097784,-149.74037641436814,60000.0,circle,1,3,0,0
23180x104960-6,E16-18_S07_a,23180,104960,351,351,5.863631175598097,970.0,6.8783264,45.05154639175258,63.71134020618556,84.43298969072166,100.0,0.0,0.0,6,0,0,-144.79170338151295,-129.85752951054837,60000.0,circle,1,3,0,0
23180x104980-6,E16-18_S07_a,23180,104980,343,343,5.840641657373398,918.0,6.823286,46.51416122004357,65.46840958605664,84.42265795206971,100.0,0.0,0.0,6,11,5,-142.63013011204805,-109.9746826067286,60000.0,circle,17,14,1,1
23180x105000-6,E16-18_S07_a,23180,105000,353,353,5.869296913133774,814.0,6.703188,38.82063882063882,58.96805896805897,81.2039312039312,100.0,0.0,0.0,6,0,0,-140.46855684258315,-90.09183570290885,60000.0,circle,1,3,0,0
23180x105020-6,E16-18_S07_a,23180,105020,309,309,5.736572297479192,691.0,6.539586,43.849493487698986,63.531114327062234,84.22575976845152,100.0,0.0,0.0,6,7,10,-138.30698357311823,-70.20898879908908,60000.0,circle,6,5,6,2
23180x105040-6,E16-18_S07_a,23180,105040,311,311,5.7430031878094825,777.0,6.6567264,44.272844272844274,64.35006435006436,85.71428571428571,100.0,0.0,0.0,6,7,10,-136.14541030365334,-50.32614189526933,60000.0,circle,6,5,6,2
23180x105060-6,E16-18_S07_a,23180,105060,311,311,5.7430031878094825,807.0,6.694562,47.33581164807931,66.7905824039653,86.2453531598513,100.0,0.0,0.0,6,7,10,-133.98383703418844,-30.443294991449566,60000.0,circle,6,5,6,2
23180x105080-6,E16-18_S07_a,23180,105080,326,326,5.7899601708972535,826.0,6.717805,42.7360774818402,62.832929782082324,84.7457627118644,100.0,0.0,0.0,6,7,10,-131.82226376472354,-10.560448087629803,60000.0,circle,6,1,1,1
23180x105100-6,E16-18_S07_a,23180,105100,388,388,5.963579343618446,1130.0,7.0308576,43.27433628318584,61.41592920353982,82.21238938053096,100.0,0.0,0.0,6,11,5,-129.66069049525865,9.322398816189958,60000.0,circle,0,1,1,1
23180x105120-6,E16-18_S07_a,23180,105120,390,390,5.968707559985366,1021.0,6.929517,43.09500489715965,60.62683643486778,81.39079333986288,100.0,0.0,0.0,6,11,5,-127.49911722579374,29.20524572000972,60000.0,circle,0,1,1,1
23180x105140-6,E16-18_S07_a,23180,105140,352,352,5.8664680569332965,981.0,6.889591,40.16309887869521,59.836901121304784,83.18042813455658,100.0,0.0,0.0,6,11,5,-125.33754395632884,49.08809262382948,60000.0,circle,0,1,1,1
23180x105160-6,E16-18_S07_a,23180,105160,311,311,5.7430031878094825,743.0,6.612041,45.22207267833109,63.39165545087483,85.06056527590849,100.0,0.0,0.0,6,25,18,-123.17597068686393,68.97093952764925,60000.0,circle,13,12,14,7
23180x105180-6,E16-18_S07_a,23180,105180,280,280,5.638354669333745,641.0,6.464588,44.92979719188768,64.74258970358814,87.5195007800312,100.0,0.0,0.0,6,25,18,-121.01439741739904,88.853786431469,60000.0,circle,13,12,14,7
23180x105200-6,E16-18_S07_a,23180,105200,249,249,5.521460917862246,538.0,6.289716,46.28252788104089,68.21561338289963,90.89219330855019,100.0,0.0,0.0,6,25,18,-118.85282414793414,108.73663333528877,60000.0,circle,13,12,14,7
23180x105220-6,E16-18_S07_a,23180,105220,302,302,5.713732805509369,839.0,6.733402,49.344457687723484,69.12991656734208,87.84266984505363,100.0,0.0,0.0,6,0,0,-116.69125087846923,128.61948023910853,60000.0,circle,1,3,0,0
23180x105240-6,E16-18_S07_a,23180,105240,443,443,6.095824562432225,1344.0,7.2041492,40.10416666666667,59.74702380952381,79.53869047619048,100.0,0.0,0.0,6,0,0,-114.52967760900434,148.5023271429283,60000.0,circle,1,3,0,0
23180x105260-6,E16-18_S07_a,23180,105260,367,367,5.908082938168931,1021.0,6.929517,41.52791380999021,60.920666013712044,83.2517140058766,100.0,0.0,0.0,6,0,0,-112.36810433953944,168.38517404674806,60000.0,circle,1,3,0,0
23180x105280-6,E16-18_S07_a,23180,105280,374,374,5.926926025970411,1108.0,7.011214,43.05054151624549,61.91335740072203,83.48375451263537,100.0,0.0,0.0,6,13,11,-110.20653107007453,188.2680209505678,60000.0,circle,11,10,9,0
23180x105300-6,E16-18_S07_a,23180,105300,328,328,5.796057750765372,957.0,6.8648477,45.45454545454545,64.15882967607106,86.62486938349008,100.0,0.0,0.0,6,13,11,-108.04495780060964,208.15086785438757,60000.0,circle,11,10,9,0
23200x104940-6,E16-18_S07_a,23200,104940,336,336,5.820082930352362,905.0,6.809039,45.74585635359116,64.5303867403315,84.97237569060773,100.0,0.0,0.0,6,0,0,-127.07042974715809,-151.90194968383304,60000.0,circle,1,3,0,0
23200x104960-6,E16-18_S07_a,23200,104960,321,321,5.7745515455444085,900.0,6.8035054,46.0,65.77777777777779,86.55555555555556,100.0,0.0,0.0,6,0,0,-124.90885647769319,-132.01910278001327,60000.0,circle,1,3,0,0
23200x104980-6,E16-18_S07_a,23200,104980,394,394,5.978885764901122,1016.0,6.9246125,42.02755905511811,60.43307086614173,80.90551181102363,100.0,0.0,0.0,6,11,5,-122.74728320822828,-112.13625587619352,60000.0,circle,0,1,1,1
23200x105000-6,E16-18_S07_a,23200,105000,381,381,5.945420608606575,990.0,6.8987145,41.91919191919192,59.59595959595959,81.01010101010101,100.0,0.0,0.0,6,11,5,-120.58570993876339,-92.25340897237375,60000.0,circle,0,1,1,1
23200x105020-6,E16-18_S07_a,23200,105020,396,396,5.983936280687191,959.0,6.8669333,41.81438998957247,59.74973931178311,79.56204379562044,100.0,0.0,0.0,6,7,10,-118.42413666929849,-72.370562068554,60000.0,circle,6,5,6,2
23200x105040-6,E16-18_S07_a,23200,105040,374,374,5.926926025970411,997.0,6.905753,40.62186559679037,60.28084252758275,81.74523570712137,100.0,0.0,0.0,6,7,10,-116.26256339983358,-52.487715164734226,60000.0,circle,6,5,6,2
23200x105060-6,E16-18_S07_a,23200,105060,314,314,5.752572638825633,847.0,6.742881,45.57260920897285,65.17119244391971,86.54073199527745,100.0,0.0,0.0,6,11,5,-114.10099013036869,-32.604868260914465,60000.0,circle,0,1,1,1
23200x105080-6,E16-18_S07_a,23200,105080,359,359,5.886104031450156,895.0,6.7979403,44.134078212290504,62.01117318435754,82.23463687150839,100.0,0.0,0.0,6,11,5,-111.93941686090379,-12.722021357094702,60000.0,circle,0,1,1,1
23200x105100-6,E16-18_S07_a,23200,105100,401,401,5.996452088619021,1040.0,6.947937,42.98076923076923,59.90384615384615,80.48076923076923,100.0,0.0,0.0,6,11,5,-109.77784359143888,7.16082554672506,60000.0,circle,0,1,1,1
23200x105120-6,E16-18_S07_a,23200,105120,353,353,5.869296913133774,1007.0,6.9157233,45.680238331678254,64.84607745779543,84.80635551142007,100.0,0.0,0.0,6,11,5,-107.61627032197399,27.043672450544822,60000.0,circle,0,1,1,1
